1570783267.572309|SWI|PID MISMATCH FIX|
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570815468.817446|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570815468.817461|LIC|using date 1568360356|
1570815468.817500|lic|newest date 2019-09-13 07:39:16 +0000|
1570815468.817513|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815468.820640|lic|newest date 2019-09-13 07:39:16 +0000|
1570815468.820664|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815468.821508|LIC|License is valid for this version|
1570815468.844637|lic|newest date 2019-09-13 07:39:16 +0000|
1570815468.844669|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815468.873902|xw|is trusted|
1570815468.901891|short|call sharedInstance4|
1570815468.995795|M|mt_stop10|
1570815468.997810|M|register touchbar mbp trackpad|
1570815468.997841|M|register internal trackpad|
1570815468.998020|STDEV|68|
1570815470.181009|lic|newest date 2019-09-13 07:39:16 +0000|
1570815470.181050|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815470.185312|START|TB VISIBLE 0|
1570815470.185350|START|TB FORCED HIDDEN 0|
1570815470.191141|LAUNCH|DIDLaunch END frontmostApp: com.apple.coreservices.uiagent, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570815471.051308|lic|newest date 2019-09-13 07:39:16 +0000|
1570815471.051336|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815471.063636|SLEEP|FORCESHOWAFTERSLEEP2|
1570815471.063665|TB|Force show Touch Bar|
1570815471.211005|M|mt_stop2|
1570815471.212471|M|unregister magic trackpad 2|
1570815471.213743|M|register touchbar mbp trackpad|
1570815471.213791|M|register internal trackpad|
1570815471.213957|STDEV|68|
1570815471.496294|SLEEP|FORCESHOWAFTERSLEEP3|
1570815471.496321|TB|Force show Touch Bar|
1570815471.745131|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570815484.157847|SEC|SecureInputActive com.apple.systempreferences 522|
1570815487.189160|SEC|SecureInputDisabled com.apple.systempreferences|
1570815493.202770|SEC|SecureInputActive com.apple.systempreferences 522|
1570815501.981213|SEC|SecureInputDisabled com.apple.systempreferences|
1570815513.894125|LMDrag|dragged after three finger click block|
1570815586.871205|WISNA|Focus doesn't match window pid|
1570815586.877878|LMDrag|dragged after three finger click block|
1570815588.521343|LMDrag|dragged after three finger click block|
1570815590.461452|LMDrag|dragged after three finger click block|
1570815595.350629|WISNA|Focus doesn't match window pid|
1570815595.355041|LMDrag|dragged after three finger click block|
1570815602.778546|WISNA|Focus doesn't match window pid|
1570815602.781345|LMDrag|dragged after three finger click block|
1570815757.801075|SEC|SecureInputActive com.apple.SecurityAgent 666|
1570815761.878829|SEC|SecureInputDisabled com.apple.SecurityAgent|
1570815785.519532|TERMINATE|SHOULDTERMINATE|
1570815834.277144|LAUNCH|DIDLaunch START|
1570815834.287422|SYS|Running on macOS: 10.14.6|
1570815834.287449|SYS|BTT Version: 3.202|
1570815834.287481|SYS|Device: MacBookPro15,2|
1570815834.346173|usage|loading todays usage|
1570815834.364741|short|init|
1570815834.367191|STORE|The store already exists in udefs|
1570815834.367305|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570815834.401612|LIC|idate 2019-09-30 08:00:36 +0000|
1570815834.425994|LIC|license appears to be valid|
1570815834.427964|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570815834.428039|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570815834.428133|LIC|using date 1568360356|
1570815834.428309|lic|newest date 2019-09-13 07:39:16 +0000|
1570815834.428330|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815834.431517|lic|newest date 2019-09-13 07:39:16 +0000|
1570815834.431570|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815834.433258|LIC|License is valid for this version|
1570815834.466380|lic|newest date 2019-09-13 07:39:16 +0000|
1570815834.466410|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815834.504995|xw|is trusted|
1570815834.549550|short|call sharedInstance4|
1570815834.748734|M|mt_stop10|
1570815834.752403|M|register touchbar mbp trackpad|
1570815834.752446|M|register internal trackpad|
1570815834.752853|STDEV|68|
1570815835.933290|lic|newest date 2019-09-13 07:39:16 +0000|
1570815835.933326|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815835.937017|START|TB VISIBLE 0|
1570815835.937043|START|TB FORCED HIDDEN 0|
1570815835.941860|LAUNCH|DIDLaunch END frontmostApp: com.apple.coreservices.uiagent, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570815837.089291|lic|newest date 2019-09-13 07:39:16 +0000|
1570815837.089316|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570815837.102017|SLEEP|FORCESHOWAFTERSLEEP2|
1570815837.102046|TB|Force show Touch Bar|
1570815837.165104|M|mt_stop2|
1570815837.166612|M|unregister magic trackpad 2|
1570815837.168030|M|register touchbar mbp trackpad|
1570815837.168060|M|register internal trackpad|
1570815837.168192|STDEV|68|
1570815837.404487|SLEEP|FORCESHOWAFTERSLEEP3|
1570815837.404514|TB|Force show Touch Bar|
1570815837.753379|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570816082.016210|c00|14|
1570816434.465355|lic|newest date 2019-09-13 07:39:16 +0000|
1570816434.465387|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570816607.124865|SLEEP|WILLSLEEP|
1570816611.548339|SWI|PID MISMATCH FIX|
1570816613.025772|SWI|PID MISMATCH FIX|
1570816615.297492|SWI|PID MISMATCH FIX|
1570816617.005820|SWI|PID MISMATCH FIX|
1570816619.556195|SWI|PID MISMATCH FIX|
1570816621.553770|SWI|PID MISMATCH FIX|
1570816623.559069|SWI|PID MISMATCH FIX|
1570816625.055775|SWI|PID MISMATCH FIX|
1570816627.152485|SWI|PID MISMATCH FIX|
1570817459.258012|SWI|PID MISMATCH FIX|
1570817461.825197|LAUNCH|DIDLaunch START|
1570817461.834289|SYS|Running on macOS: 10.14.6|
1570817461.834319|SYS|BTT Version: 3.202|
1570817461.834355|SYS|Device: MacBookPro15,2|
1570817461.884354|usage|loading todays usage|
1570817461.895708|short|init|
1570817461.897330|STORE|The store already exists in udefs|
1570817461.897405|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570817461.907613|LIC|idate 2019-09-30 08:00:36 +0000|
1570817461.913633|LIC|closing previous instance of BetterTouchTool relaunch|
1570817461.920047|LIC|license appears to be valid|
1570817461.921224|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570817461.921279|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570817461.921287|LIC|using date 1568360356|
1570817461.921331|lic|newest date 2019-09-13 07:39:16 +0000|
1570817461.921337|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817461.923967|lic|newest date 2019-09-13 07:39:16 +0000|
1570817461.923985|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817461.924175|LIC|License is valid for this version|
1570817461.939814|lic|newest date 2019-09-13 07:39:16 +0000|
1570817461.939832|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817461.955629|xw|is trusted|
1570817461.972591|short|call sharedInstance4|
1570817461.977237|SEC|SecureInputActive com.apple.loginwindow 94|
1570817462.027085|M|mt_stop10|
1570817462.028336|M|register touchbar mbp trackpad|
1570817462.028352|M|register internal trackpad|
1570817462.028453|STDEV|68|
1570817462.554934|lic|newest date 2019-09-13 07:39:16 +0000|
1570817462.554997|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817462.558232|START|TB VISIBLE 0|
1570817462.558269|START|TB FORCED HIDDEN 0|
1570817462.563671|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570817462.634396|SEC|SecureInputDisabled com.apple.loginwindow|
1570817463.029798|lic|newest date 2019-09-13 07:39:16 +0000|
1570817463.029816|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817463.055882|SLEEP|FORCESHOWAFTERSLEEP2|
1570817463.055911|TB|Force show Touch Bar|
1570817463.142108|LOGIN|RESTART AFTER LOGIN|
1570817463.142946|xw|should relaunch|
1570817463.143131|xw|BTTRelaunch found|
1570817463.143148|xw|BTTRelaunch call seems successfull|
1570817463.177119|M|mt_stop2|
1570817463.178628|M|unregister magic trackpad 2|
1570817463.179677|M|register touchbar mbp trackpad|
1570817463.179695|M|register internal trackpad|
1570817463.179859|STDEV|68|
1570817463.244528|SLEEP|FORCESHOWAFTERSLEEP3|
1570817463.244549|TB|Force show Touch Bar|
1570817463.245505|TERMINATE|SHOULDTERMINATE|
1570817463.494717|LAUNCH|DIDLaunch START|
1570817463.498943|SYS|Running on macOS: 10.14.6|
1570817463.498964|SYS|BTT Version: 3.202|
1570817463.498992|SYS|Device: MacBookPro15,2|
1570817463.534709|usage|loading todays usage|
1570817463.544609|short|init|
1570817463.545497|STORE|The store already exists in udefs|
1570817463.545554|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570817463.555041|LIC|idate 2019-09-30 08:00:36 +0000|
1570817463.560678|LIC|closing previous instance of BetterTouchTool relaunch|
1570817463.566120|LIC|license appears to be valid|
1570817463.566899|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570817463.566954|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570817463.566961|LIC|using date 1568360356|
1570817463.566984|lic|newest date 2019-09-13 07:39:16 +0000|
1570817463.566989|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817463.568544|lic|newest date 2019-09-13 07:39:16 +0000|
1570817463.568559|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817463.568694|LIC|License is valid for this version|
1570817463.581131|lic|newest date 2019-09-13 07:39:16 +0000|
1570817463.581146|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817463.595443|xw|is trusted|
1570817463.610782|short|call sharedInstance4|
1570817463.660160|M|mt_stop10|
1570817463.661339|M|register touchbar mbp trackpad|
1570817463.661356|M|register internal trackpad|
1570817463.661465|STDEV|68|
1570817464.223175|lic|newest date 2019-09-13 07:39:16 +0000|
1570817464.223196|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817464.224901|START|TB VISIBLE 0|
1570817464.224917|START|TB FORCED HIDDEN 0|
1570817464.228163|LAUNCH|DIDLaunch END frontmostApp: com.google.Chrome, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570817464.252175|lic|newest date 2019-09-13 07:39:16 +0000|
1570817464.252190|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570817464.263112|SLEEP|FORCESHOWAFTERSLEEP2|
1570817464.263137|TB|Force show Touch Bar|
1570817464.419161|SLEEP|FORCESHOWAFTERSLEEP3|
1570817464.419182|TB|Force show Touch Bar|
1570817465.098224|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570817465.098875|M|mt_stop2|
1570817465.100376|M|unregister magic trackpad 2|
1570817465.101816|M|register touchbar mbp trackpad|
1570817465.101840|M|register internal trackpad|
1570817465.101959|STDEV|68|
1570817626.320027|SLEEP|WILLSLEEP|
1570817627.725593|SWI|PID MISMATCH FIX|
1570817630.068649|SWI|PID MISMATCH FIX|
1570817632.396404|SWI|PID MISMATCH FIX|
1570817634.594038|SWI|PID MISMATCH FIX|
1570817636.105803|SWI|PID MISMATCH FIX|
1570817637.865126|SWI|PID MISMATCH FIX|
1570817640.564770|SWI|PID MISMATCH FIX|
1570817642.605352|SWI|PID MISMATCH FIX|
1570817644.586394|SWI|PID MISMATCH FIX|
1570817646.361496|SWI|PID MISMATCH FIX|
1570819060.591436|SWI|PID MISMATCH FIX|
1570819062.306381|LAUNCH|DIDLaunch START|
1570819062.312806|SYS|Running on macOS: 10.14.6|
1570819062.312849|SYS|BTT Version: 3.202|
1570819062.312911|SYS|Device: MacBookPro15,2|
1570819062.355663|usage|loading todays usage|
1570819062.367624|short|init|
1570819062.368600|STORE|The store already exists in udefs|
1570819062.368672|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570819062.378843|LIC|idate 2019-09-30 08:00:36 +0000|
1570819062.386007|LIC|closing previous instance of BetterTouchTool relaunch|
1570819062.392847|LIC|license appears to be valid|
1570819062.393813|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570819062.393875|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570819062.393884|LIC|using date 1568360356|
1570819062.393912|lic|newest date 2019-09-13 07:39:16 +0000|
1570819062.393919|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819062.395818|lic|newest date 2019-09-13 07:39:16 +0000|
1570819062.395836|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819062.396048|LIC|License is valid for this version|
1570819062.412707|lic|newest date 2019-09-13 07:39:16 +0000|
1570819062.412736|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819062.437026|xw|is trusted|
1570819062.462732|short|call sharedInstance4|
1570819062.470423|SEC|SecureInputActive com.apple.loginwindow 94|
1570819062.531487|M|mt_stop10|
1570819062.532775|M|register touchbar mbp trackpad|
1570819062.532800|M|register internal trackpad|
1570819062.532939|STDEV|68|
1570819063.142300|lic|newest date 2019-09-13 07:39:16 +0000|
1570819063.142368|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819063.145692|START|TB VISIBLE 0|
1570819063.145723|START|TB FORCED HIDDEN 0|
1570819063.150540|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570819063.190880|lic|newest date 2019-09-13 07:39:16 +0000|
1570819063.190904|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819063.209284|SLEEP|FORCESHOWAFTERSLEEP2|
1570819063.209310|TB|Force show Touch Bar|
1570819063.381136|SLEEP|FORCESHOWAFTERSLEEP3|
1570819063.381192|TB|Force show Touch Bar|
1570819064.225368|M|mt_stop2|
1570819064.226700|M|unregister magic trackpad 2|
1570819064.228291|M|register touchbar mbp trackpad|
1570819064.228317|M|register internal trackpad|
1570819064.228462|STDEV|68|
1570819064.231171|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570819064.897565|SEC|SecureInputDisabled com.apple.loginwindow|
1570819065.169749|LOGIN|RESTART AFTER LOGIN|
1570819065.171969|xw|should relaunch|
1570819065.172434|xw|BTTRelaunch found|
1570819065.172486|xw|BTTRelaunch call seems successfull|
1570819065.185213|TERMINATE|SHOULDTERMINATE|
1570819065.618933|LAUNCH|DIDLaunch START|
1570819065.629475|SYS|Running on macOS: 10.14.6|
1570819065.629529|SYS|BTT Version: 3.202|
1570819065.629600|SYS|Device: MacBookPro15,2|
1570819065.671875|usage|loading todays usage|
1570819065.682155|short|init|
1570819065.683072|STORE|The store already exists in udefs|
1570819065.683149|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570819065.692216|LIC|idate 2019-09-30 08:00:36 +0000|
1570819065.702233|LIC|closing previous instance of BetterTouchTool relaunch|
1570819065.709516|LIC|license appears to be valid|
1570819065.710564|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570819065.710627|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570819065.710637|LIC|using date 1568360356|
1570819065.710665|lic|newest date 2019-09-13 07:39:16 +0000|
1570819065.710672|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819065.714210|lic|newest date 2019-09-13 07:39:16 +0000|
1570819065.714226|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819065.714576|LIC|License is valid for this version|
1570819065.741960|lic|newest date 2019-09-13 07:39:16 +0000|
1570819065.742003|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570819065.768713|xw|is trusted|
1570819065.791132|short|call sharedInstance4|
1570819065.852099|M|mt_stop10|
1570819065.854675|M|register touchbar mbp trackpad|
1570819065.854711|M|register internal trackpad|
1570819065.854966|STDEV|68|
